|state_code|county_code|site_number|parameter_code|poc|parameter_name|open_date|close_date|concurred_exclusions|dominant_source|measurement_scale|measurement_scale_def|monitoring_objective|last_method_code|last_method_description|last_method_begin_date|naaqs_primary_monitor|qa_primary_monitor|monitor_type|networks|monitoring_agency_code|monitoring_agency|si_id|latitude|longitude|datum|lat_lon_accuracy|elevation|probe_height|pl_probe_location|local_site_name|address|state_name|county_name|city_name|cbsa_code|cbsa_name|csa_code|csa_name|tribal_code|tribe_name
22|32|003|0561|88101|1|PM2.5 - Local Conditions|2004-04-14|||MOBILE|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|545|Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric|2018-07-16|||SLAMS||0226|Clark County, NV DAQEM|9756|36.163962|-115.11393|NAD83|0.3|0.0|3.0|OTHER|Sunrise Acres|2501 SUNRISE AVENUE|Nevada|Clark|Las Vegas|29820|Las Vegas-Henderson-Paradise, NV|332|Las Vegas-Henderson, NV-AZ||
23|32|005|0007|88101|1|PM2.5 - Local Conditions|2013-04-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2013-04-01|Y||SPM||0757|Nevada Division Of Environmental Protection|9780|38.897557|-119.732507|WGS84|15.0|1485.0|6.7|TOP OF BUILDING|Ranchos Aspen Park|820 LYELL WAY, GARDNERVILLE|Nevada|Douglas|Gardnerville Ranchos|23820|Gardnerville Ranchos, NV|456|Reno-Carson City-Fernley, NV||
24|32|003|2002|88101|3|PM2.5 - Local Conditions|2012-12-19|2017-12-31|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2017-06-05|||||0226|Clark County, NV DAQEM|9773|36.191251|-115.122953|NAD83|0.3|0.0|4.1|TOP OF BUILDING|JD Smith|1301B EAST TONOPAH|Nevada|Clark|North Las Vegas|29820|Las Vegas-Henderson-Paradise, NV|332|Las Vegas-Henderson, NV-AZ||
25|32|003|0043|88101|3|PM2.5 - Local Conditions|2017-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2017-06-15|Y||SLAMS||0226|Clark County, NV DAQEM|9743|36.106389|-115.253333|NAD83|1.0|737.0||TOP OF BUILDING|Paul Meyer|4525 NEW FOREST DRIVE|Nevada|Clark|Spring Valley|29820|Las Vegas-Henderson-Paradise, NV|332|Las Vegas-Henderson, NV-AZ||
0|33|015|0018|88101|3|PM2.5 - Local Conditions|2011-01-01|||AREA|REGIONAL SCALE|50 TO HUNDREDS KM|POPULATION EXPOSURE|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2020-06-25|Y|Y|SLAMS|NCORE|0762|New Hampshire Air Resources Agency|96057|42.862531|-71.38014|NAD83|10.0|108.0|10.0|TOP OF BUILDING|MOOSEHILL SCHOOL|150 Pillsbury Rd|New Hampshire|Rockingham|Londonderry|14460|Boston-Cambridge-Newton, MA-NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
1|33|011|5001|88101|1|PM2.5 - Local Conditions|2002-07-01|||AREA|REGIONAL SCALE|50 TO HUNDREDS KM|REGIONAL TRANSPORT|545|Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric|2020-04-07|||SLAMS|NCORE|0762|New Hampshire Air Resources Agency|91130|42.86183|-71.878626|NAD83|10.0|694.0||TOP OF BUILDING|MILLER STATE PARK|PACK MONADNOCK SUMMIT|New Hampshire|Hillsborough|Peterborough (Peterboro)|31700|Manchester-Nashua, NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
2|33|011|5001|88101|3|PM2.5 - Local Conditions|2011-01-01||||REGIONAL SCALE|50 TO HUNDREDS KM|REGIONAL TRANSPORT|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2020-08-31|Y|Y|SLAMS|NCORE|0762|New Hampshire Air Resources Agency|91130|42.86183|-71.878626|NAD83|10.0|694.0|||MILLER STATE PARK|PACK MONADNOCK SUMMIT|New Hampshire|Hillsborough|Peterborough (Peterboro)|31700|Manchester-Nashua, NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
3|33|015|0018|88101|1|PM2.5 - Local Conditions|2011-01-01|||AREA|REGIONAL SCALE|50 TO HUNDREDS KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-08-01|||SLAMS|NCORE|0762|New Hampshire Air Resources Agency|96057|42.862531|-71.38014|NAD83|10.0|108.0|3.0|GROUND LEVEL SUPPORT|MOOSEHILL SCHOOL|150 Pillsbury Rd|New Hampshire|Rockingham|Londonderry|14460|Boston-Cambridge-Newton, MA-NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
4|33|015|0014|88101|6|PM2.5 - Local Conditions|2004-04-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|238|Teledyne T640X at 16.67 LPM - Broadband spectroscopy|2019-01-01|Y||SLAMS||0762|New Hampshire Air Resources Agency|9982|43.075371|-70.748017|NAD83|0.0|10.0|2.0|OTHER|PORTSMOUTH - PEIRCE ISLAND|PORTSMOUTH, PEIRCE ISLAND|New Hampshire|Rockingham|Portsmouth|14460|Boston-Cambridge-Newton, MA-NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
5|33|001|2006|88101|3|PM2.5 - Local Conditions|2017-12-01|2018-03-31||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2017-12-01|Y||||0762|New Hampshire Air Resources Agency|104114|43.519907|-71.474179|NAD83|10.0|151.0|10.0|TOWER||Memorial Park Rd|New Hampshire|Belknap|Laconia|29060|Laconia, NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
6|33|001|2005|88101|3|PM2.5 - Local Conditions|2016-11-01|2017-04-30||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2016-11-01|Y||||0762|New Hampshire Air Resources Agency|102848|43.520844|-71.466609|NAD83|10.0|152.09|4.0|TOP OF BUILDING|Webster Street, Laconia Special Study|Webster St. Laconia|New Hampshire|Belknap|Laconia|29060|Laconia, NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
7|33|001|2004|88101|1|PM2.5 - Local Conditions|2001-04-01|2019-03-31|||REGIONAL SCALE|50 TO HUNDREDS KM|POPULATION EXPOSURE|142|BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric|2012-02-15|||SLAMS||0762|New Hampshire Air Resources Agency|9855|43.566122|-71.496335|NAD83|1821.76|216.0|4.0|TOP OF BUILDING|FIELD OFFICE ON THE GROUNDS OF THE FORMER STATE PRISON|GREEN STREET, LACONIA|New Hampshire|Belknap|Laconia|29060|Laconia, NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
8|33|009|3002|88101|3|PM2.5 - Local Conditions|2016-11-01|2017-03-31||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2016-11-01|||||0762|New Hampshire Air Resources Agency|102849|43.75681|-71.68638|NAD83|10.0|147.83|3.0|GROUND LEVEL SUPPORT||Green St. Plymouth|New Hampshire|Grafton|Plymouth (census name for Plymouth Compact)|17200|Claremont-Lebanon, NH-VT||||
9|33|009|0010|88101|3|PM2.5 - Local Conditions|2008-12-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2021-08-02|Y||SLAMS||0762|New Hampshire Air Resources Agency|92346|43.629605|-72.309499|NAD83|1821.76|171.0|||LEBANON AIRPORT ROAD|LEBANON AIRPORT|New Hampshire|Grafton|Lebanon|17200|Claremont-Lebanon, NH-VT||||
10|33|009|0010|88101|1|PM2.5 - Local Conditions|2005-01-01|2017-08-16|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|142|BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric|2012-01-10|||||0762|New Hampshire Air Resources Agency|92346|43.629605|-72.309499|NAD83|1821.76|171.0|5.0||LEBANON AIRPORT ROAD|LEBANON AIRPORT|New Hampshire|Grafton|Lebanon|17200|Claremont-Lebanon, NH-VT||||
11|33|005|0007|88101|1|PM2.5 - Local Conditions|1999-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|142|BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric|2018-01-01|||SLAMS||0762|New Hampshire Air Resources Agency|9868|42.930521|-72.272332|NAD83|0.0|145.0|4.0|TOP OF BUILDING|WATER STREET|WATER STREET|New Hampshire|Cheshire|Keene|28300|Keene, NH||||
12|33|001|2004|88101|3|PM2.5 - Local Conditions|2019-04-01|||AREA|REGIONAL SCALE|50 TO HUNDREDS KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2019-04-01|Y||SLAMS||0762|New Hampshire Air Resources Agency|9855|43.566122|-71.496335|NAD83|1821.76|216.0|10.0|TOP OF BUILDING|FIELD OFFICE ON THE GROUNDS OF THE FORMER STATE PRISON|GREEN STREET, LACONIA|New Hampshire|Belknap|Laconia|29060|Laconia, NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
13|33|015|0018|88101|4|PM2.5 - Local Conditions|2013-07-01|2016-07-31||AREA|REGIONAL SCALE|50 TO HUNDREDS KM|POPULATION EXPOSURE|142|BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric|2013-07-01|||||0762|New Hampshire Air Resources Agency|96057|42.862531|-71.38014|NAD83|10.0|108.0|3.0|GROUND LEVEL SUPPORT|MOOSEHILL SCHOOL|150 Pillsbury Rd|New Hampshire|Rockingham|Londonderry|14460|Boston-Cambridge-Newton, MA-NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
14|33|005|0007|88101|3|PM2.5 - Local Conditions|2008-10-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2008-10-01|Y|Y|SLAMS||0762|New Hampshire Air Resources Agency|9868|42.930521|-72.272332|NAD83|0.0|145.0|4.0|TOP OF BUILDING|WATER STREET|WATER STREET|New Hampshire|Cheshire|Keene|28300|Keene, NH||||
15|33|015|0014|88101|1|PM2.5 - Local Conditions|2001-05-01|2020-06-30|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|142|BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric|2012-01-10|||SLAMS||0762|New Hampshire Air Resources Agency|9982|43.075371|-70.748017|NAD83|0.0|10.0|2.0|OTHER|PORTSMOUTH - PEIRCE ISLAND|PORTSMOUTH, PEIRCE ISLAND|New Hampshire|Rockingham|Portsmouth|14460|Boston-Cambridge-Newton, MA-NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
16|33|015|0018|88101|2|PM2.5 - Local Conditions|2015-01-01|2016-07-31||AREA|REGIONAL SCALE|50 TO HUNDREDS KM|POPULATION EXPOSURE|142|BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric|2015-01-01|||||0762|New Hampshire Air Resources Agency|96057|42.862531|-71.38014|NAD83|10.0|108.0|3.0|GROUND LEVEL SUPPORT|MOOSEHILL SCHOOL|150 Pillsbury Rd|New Hampshire|Rockingham|Londonderry|14460|Boston-Cambridge-Newton, MA-NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
17|33|001|2004|88101|2|PM2.5 - Local Conditions|2001-04-01|2019-03-31|||REGIONAL SCALE|50 TO HUNDREDS KM|POPULATION EXPOSURE|142|BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric|2016-08-01|||||0762|New Hampshire Air Resources Agency|9855|43.566122|-71.496335|NAD83|1821.76|216.0|4.0|TOP OF BUILDING|FIELD OFFICE ON THE GROUNDS OF THE FORMER STATE PRISON|GREEN STREET, LACONIA|New Hampshire|Belknap|Laconia|29060|Laconia, NH|148|Boston-Worcester-Providence, MA-RI-NH-CT||
0|34|001|0006|88101|1|PM2.5 - Local Conditions|2007-01-01|||AREA|URBAN SCALE|4 KM TO 50 KM|GENERAL/BACKGROUND; POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y||SLAMS|IMPROVE|0764|New Jersey State Department Of Environmental Protection|93693|39.464872|-74.448736|WGS84|10.0|5.0|2.0|GROUND LEVEL SUPPORT|Brigantine|Edwin B. Forsythe National Wildlife Refuge Visitor Center, 800 Great Creek Road|New Jersey|Atlantic|Galloway (Township of)|12100|Atlantic City-Hammonton, NJ|428|Philadelphia-Reading-Camden, PA-NJ-DE-MD||
1|34|003|0010|88101|3|PM2.5 - Local Conditions|2015-01-01|||MOBILE|MICROSCALE|0 M TO 100 M|POPULATION EXPOSURE; SOURCE ORIENTED|209|Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation|2017-01-01|Y||SLAMS|NEAR ROAD|0764|New Jersey State Department Of Environmental Protection|97775|40.85355|-73.96618|NAD83|10.0|87.0|4.0|TOP OF BUILDING|Fort Lee Near Road|Hoyt Ave & Hudson St, south of toll plaza|New Jersey|Bergen|Fort Lee|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
2|34|013|0003|88101|1|PM2.5 - Local Conditions|2009-06-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y||SLAMS|NCORE|0764|New Jersey State Department Of Environmental Protection|95091|40.720989|-74.192892|WGS84|10.0|27.0|5.0|TOP OF BUILDING|Newark Firehouse|360 Clinton Avenue|New Jersey|Essex|Newark|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
3|34|013|0003|88101|3|PM2.5 - Local Conditions|2016-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|183|Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation|2016-01-01|||SLAMS|NCORE|0764|New Jersey State Department Of Environmental Protection|95091|40.720989|-74.192892|WGS84|10.0|27.0|5.0|TOP OF BUILDING|Newark Firehouse|360 Clinton Avenue|New Jersey|Essex|Newark|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
4|34|015|0002|88101|1|PM2.5 - Local Conditions|2017-08-05|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-08-05|Y||SLAMS||0764|New Jersey State Department Of Environmental Protection|10084|39.800339|-75.212119|WGS84|10.0|12.0|4.0|TOP OF BUILDING|Clarksboro|Shady Lane Complex, 256 County House Road|New Jersey|Gloucester|East Greenwich (Township of)|37980|Philadelphia-Camden-Wilmington, PA-NJ-DE-MD|428|Philadelphia-Reading-Camden, PA-NJ-DE-MD||
5|34|039|2003|88101|1|PM2.5 - Local Conditions|1999-12-11|2019-03-31||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE; SOURCE ORIENTED|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|||||0764|New Jersey State Department Of Environmental Protection|10227|40.603943|-74.276174|WGS84|10.0|3.0|8.0|GROUND LEVEL SUPPORT|Rahway|Rahway Fire Department, 1300 Main Street|New Jersey|Union|Rahway|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
6|34|019|0001|88101|3|PM2.5 - Local Conditions|2016-02-16|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|183|Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation|2016-02-16|Y||SLAMS||0764|New Jersey State Department Of Environmental Protection|10108|40.515262|-74.806671|WGS84|10.0|45.0|5.0|TOP OF BUILDING|Flemington|Raritan Township Municipal Utilities Authority, 365 Old York Road|New Jersey|Hunterdon|Flemington|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
7|34|039|0004|88101|2|PM2.5 - Local Conditions|1999-01-01|||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|||SLAMS||0764|New Jersey State Department Of Environmental Protection|10218|40.64144|-74.208365|WGS84|10.0|5.0|5.0|TOP OF BUILDING|Elizabeth Lab|NJ Turnpike Interchange 13 Toll Plaza|New Jersey|Union|Elizabeth|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
8|34|017|1003|88101|3|PM2.5 - Local Conditions|2016-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|209|Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation|2020-09-24|Y|Y|SLAMS||0764|New Jersey State Department Of Environmental Protection|10099|40.725413|-74.052293|NAD83|10.0|6.0|11.0|TOP OF BUILDING|Jersey City Firehouse|JCFD Engine 5/Ladder 6, 355 Newark Avenue|New Jersey|Hudson|Jersey City|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
9|34|007|0002|88101|2|PM2.5 - Local Conditions|2017-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2017-01-01|||SLAMS||0764|New Jersey State Department Of Environmental Protection|96691|39.934559|-75.125219|NAD83|10.0|4.0|5.0|TOP OF BUILDING|Camden Spruce Street|266-298 Spruce Street|New Jersey|Camden|Camden|37980|Philadelphia-Camden-Wilmington, PA-NJ-DE-MD|428|Philadelphia-Reading-Camden, PA-NJ-DE-MD||
10|34|041|0007|88101|1|PM2.5 - Local Conditions|2010-09-26|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y||SLAMS||0764|New Jersey State Department Of Environmental Protection|95882|40.92458|-75.067815|WGS84|10.0|146.0|5.0|TOP OF BUILDING|Columbia|105 Delaware Avenue (approximate)|New Jersey|Warren|Knowlton (Township of)|10900|Allentown-Bethlehem-Easton, PA-NJ|408|New York-Newark, NY-NJ-CT-PA||
11|34|023|0011|88101|3|PM2.5 - Local Conditions|2016-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|183|Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation|2016-01-01|Y|Y|SLAMS||0764|New Jersey State Department Of Environmental Protection|10140|40.462182|-74.429439|NAD83|10.93|19.0|4.0|TOP OF BUILDING|Rutgers University|Vegetable Farm 3, 67 Ryders Lane|New Jersey|Middlesex|East Brunswick (Township of)|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
12|34|007|0002|88101|1|PM2.5 - Local Conditions|2012-04-21|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y|Y|SLAMS||0764|New Jersey State Department Of Environmental Protection|96691|39.934559|-75.125219|NAD83|10.0|4.0|5.0|TOP OF BUILDING|Camden Spruce Street|266-298 Spruce Street|New Jersey|Camden|Camden|37980|Philadelphia-Camden-Wilmington, PA-NJ-DE-MD|428|Philadelphia-Reading-Camden, PA-NJ-DE-MD||
13|34|039|0004|88101|3|PM2.5 - Local Conditions|2010-01-01|||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE; SOURCE ORIENTED|183|Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation|2016-01-01|||SLAMS||0764|New Jersey State Department Of Environmental Protection|10218|40.64144|-74.208365|WGS84|10.0|5.0|4.0|TOP OF BUILDING|Elizabeth Lab|NJ Turnpike Interchange 13 Toll Plaza|New Jersey|Union|Elizabeth|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
14|34|001|0006|88101|3|PM2.5 - Local Conditions|2016-01-01|||AREA|URBAN SCALE|4 KM TO 50 KM|GENERAL/BACKGROUND; POPULATION EXPOSURE|183|Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation|2016-01-01|||SLAMS||0764|New Jersey State Department Of Environmental Protection|93693|39.464872|-74.448736|WGS84|10.0|5.0||TOP OF BUILDING|Brigantine|Edwin B. Forsythe National Wildlife Refuge Visitor Center, 800 Great Creek Road|New Jersey|Atlantic|Galloway (Township of)|12100|Atlantic City-Hammonton, NJ|428|Philadelphia-Reading-Camden, PA-NJ-DE-MD||
15|34|039|2003|88101|3|PM2.5 - Local Conditions|2018-08-10|||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE; SOURCE ORIENTED|209|Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation|2018-08-10|Y|Y|SLAMS||0764|New Jersey State Department Of Environmental Protection|10227|40.603943|-74.276174|WGS84|10.0|3.0|8.0|TOP OF BUILDING|Rahway|Rahway Fire Department, 1300 Main Street|New Jersey|Union|Rahway|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
16|34|023|0011|88101|1|PM2.5 - Local Conditions|2016-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|||SLAMS||0764|New Jersey State Department Of Environmental Protection|10140|40.462182|-74.429439|NAD83|10.93|19.0|4.0|TOP OF BUILDING|Rutgers University|Vegetable Farm 3, 67 Ryders Lane|New Jersey|Middlesex|East Brunswick (Township of)|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
17|34|015|0004|88101|1|PM2.5 - Local Conditions|2007-02-02|2017-08-08||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|||||0764|New Jersey State Department Of Environmental Protection|93691|39.830806|-75.284723|WGS84|10.0|2.0|2.0|GROUND LEVEL SUPPORT|Gibbstown|Municipal Maintenance Yard, North School Street, North of Morse Avenue|New Jersey|Gloucester|Greenwich (Township of)|37980|Philadelphia-Camden-Wilmington, PA-NJ-DE-MD|428|Philadelphia-Reading-Camden, PA-NJ-DE-MD||
18|34|041|0007|88101|3|PM2.5 - Local Conditions|2016-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|183|Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation|2016-01-01||Y|SLAMS||0764|New Jersey State Department Of Environmental Protection|95882|40.92458|-75.067815|WGS84|10.0|146.0|5.0|TOP OF BUILDING|Columbia|105 Delaware Avenue (approximate)|New Jersey|Warren|Knowlton (Township of)|10900|Allentown-Bethlehem-Easton, PA-NJ|408|New York-Newark, NY-NJ-CT-PA||
19|34|021|0008|88101|1|PM2.5 - Local Conditions|1999-01-01|2020-03-09||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE; SOURCE ORIENTED|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|||||0764|New Jersey State Department Of Environmental Protection|10120|40.222411|-74.763167|WGS84|10.0|14.0|12.0|TOP OF BUILDING|Trenton|Trenton Public Library, 120 Academy Street|New Jersey|Mercer|Trenton|45940|Trenton, NJ|408|New York-Newark, NY-NJ-CT-PA||
20|34|029|2002|88101|3|PM2.5 - Local Conditions|2020-03-04|||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE; SOURCE ORIENTED|209|Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation|2020-03-04|Y||SLAMS||0764|New Jersey State Department Of Environmental Protection|10187|39.994908|-74.170447|NAD83|10.93|11.0|6.0|TOP OF BUILDING|Toms River|Hooper Avenue Elementary School, 1517 Hooper Avenue|New Jersey|Ocean|Toms River|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
21|34|017|0008|88101|1|PM2.5 - Local Conditions|2016-01-01|2020-03-10||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y||||0764|New Jersey State Department Of Environmental Protection|101372|40.770908|-74.036218|WGS84|10.0|60.0||TOP OF BUILDING|Union City High School|2500 John F. Kennedy Blvd.|New Jersey|Hudson|Union City|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
22|34|021|0005|88101|3|PM2.5 - Local Conditions|2016-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|183|Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation|2016-01-01|Y||SLAMS||0764|New Jersey State Department Of Environmental Protection|10117|40.283092|-74.742613|NAD83|10.0|30.0||TOP OF BUILDING|Rider University|Athletic Fields, off of 2083 Lawrenceville Road|New Jersey|Mercer|Lawrence (Township of)|45940|Trenton, NJ|408|New York-Newark, NY-NJ-CT-PA||
23|34|007|1007|88101|1|PM2.5 - Local Conditions|1999-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y||SLAMS||0764|New Jersey State Department Of Environmental Protection|10046|39.989036|-75.050008|NAD83|10.0|5.0|3.0|GROUND LEVEL SUPPORT|Pennsauken|Camden Water Inc., 8999 Zimmerman Avenue|New Jersey|Camden|Pennsauken (Township of)|37980|Philadelphia-Camden-Wilmington, PA-NJ-DE-MD|428|Philadelphia-Reading-Camden, PA-NJ-DE-MD||
24|34|027|3001|88101|1|PM2.5 - Local Conditions|1999-01-01|||AREA|URBAN SCALE|4 KM TO 50 KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y||SLAMS||0764|New Jersey State Department Of Environmental Protection|10177|40.787628|-74.676301|WGS84|10.0|278.0|2.0|GROUND LEVEL SUPPORT|Chester|Department of Public Works Bldg. #1, 50 North Road|New Jersey|Morris|Chester|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
25|34|003|0003|88101|1|PM2.5 - Local Conditions|1999-01-01|2019-12-31||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE; SOURCE ORIENTED|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y||||0764|New Jersey State Department Of Environmental Protection|10011|40.852256|-73.973314|WGS84|10.0|91.0|8.0|TOP OF BUILDING|Fort Lee Library|320 Main Street|New Jersey|Bergen|Fort Lee|35620|New York-Newark-Jersey City, NY-NJ-PA|408|New York-Newark, NY-NJ-CT-PA||
